Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Team,Season
"Tuesday, Apr 9",SEA,@,TOR,L,3.0,5.0,9.0,4-8,4.0,2.5,Bassitt,Kirby,Green,2:53,N,31310.0,.82,-3,,SEA,2024
"Wednesday, Apr 10",SEA,@,TOR,W,6.0,1.0,10.0,5-8,3.0,2.5,Muñoz,Mayza,None,2:40,D,22960.0,.77,1,,SEA,2024
"Friday, Apr 12",SEA,Home,CHC,W,4.0,2.0,9.0,6-8,3.0,2.0,Miller,Wicks,Stanek,2:35,N,33500.0,.76,2,,SEA,2024
"Saturday, Apr 13",SEA,Home,CHC,L,1.0,4.0,9.0,6-9,3.0,2.0,Imanaga,Hancock,Alzolay,2:24,N,38104.0,.80,-1,,SEA,2024
"Sunday, Apr 14",SEA,Home,CHC,L,2.0,3.0,9.0,6-10,4.0,2.0,Assad,Castillo,Alzolay,2:35,D,32423.0,.79,-2,,SEA,2024
"Monday, Apr 15",SEA,Home,CIN,W,9.0,3.0,9.0,7-10,3.0,2.0,Kirby,Montas,None,2:30,N,16008.0,.72,1,,SEA,2024
"Tuesday, Apr 16",SEA,Home,CIN,W,3.0,1.0,9.0,8-10,3.0,1.0,Gilbert,Pagán,Saucedo,2:51,N,17291.0,.77,2,,SEA,2024
"Wednesday, Apr 17",SEA,Home,CIN,W,5.0,1.0,9.0,9-10,3.0,1.0,Miller,Abbott,None,2:20,D,17225.0,.80,3,,SEA,2024
"Saturday, Apr 20",SEA,@,COL,W,7.0,0.0,9.0,10-10,1.0,Tied,Castillo,Hudson,None,2:32,N,25376.0,.83,4,,SEA,2024
"Sunday, Apr 21 (1)",SEA,@,COL,L-wo,1.0,2.0,10.0,10-11,2.0,0.5,Lawrence,Muñoz,None,2:57,D,33283.0,.96,-1,,SEA,2024
"Sunday, Apr 21 (2)",SEA,@,COL,W,10.0,2.0,9.0,11-11,2.0,0.5,Hancock,Lambert,None,2:33,N,19756.0,.90,1,,SEA,2024
"Tuesday, Apr 23",SEA,@,TEX,W,4.0,0.0,9.0,12-11,1.0,up 0.5,Gilbert,Dunning,None,2:29,N,27295.0,1.08,2,,SEA,2024
"Wednesday, Apr 24",SEA,@,TEX,L,1.0,5.0,9.0,12-12,2.0,0.5,Hernández,Miller,None,2:57,N,31896.0,1.12,-1,,SEA,2024
"Thursday, Apr 25",SEA,@,TEX,W,4.0,3.0,9.0,13-12,1.0,up 0.5,Castillo,Heaney,Muñoz,2:18,D,21782.0,1.11,1,,SEA,2024
"Friday, Apr 26",SEA,Home,ARI,W,6.0,1.0,9.0,14-12,1.0,up 0.5,Hancock,Gallen,None,2:09,N,33997.0,.99,2,,SEA,2024
"Saturday, Apr 27",SEA,Home,ARI,W,3.0,1.0,9.0,15-12,1.0,up 1.5,Kirby,Cecconi,Muñoz,2:16,N,38956.0,1.04,3,,SEA,2024
"Sunday, Apr 28",SEA,Home,ARI,L,2.0,3.0,9.0,15-13,1.0,up 0.5,Mantiply,Thornton,Ginkel,2:26,D,33474.0,1.08,-1,,SEA,2024
"Monday, Apr 29",SEA,Home,ATL,W-wo,2.0,1.0,9.0,16-13,1.0,up 1.0,Voth,Minter,None,2:29,N,26452.0,1.02,1,,SEA,2024
"Tuesday, Apr 30",SEA,Home,ATL,W,3.0,2.0,9.0,17-13,1.0,up 1.0,Castillo,López,Muñoz,2:16,N,23534.0,1.03,2,,SEA,2024
"Wednesday, May 1",SEA,Home,ATL,L,2.0,5.0,9.0,17-14,1.0,up 1.0,Sale,Hancock,Iglesias,2:34,D,21689.0,1.08,-1,,SEA,2024
"Friday, May 3",SEA,@,HOU,L,3.0,5.0,9.0,17-15,1.0,up 0.5,Martinez,Speier,Hader,2:36,N,33796.0,1.12,-2,,SEA,2024
"Saturday, May 4",SEA,@,HOU,W,5.0,0.0,9.0,18-15,1.0,up 0.5,Gilbert,Valdez,None,2:25,N,34205.0,1.07,1,,SEA,2024
"Sunday, May 5",SEA,@,HOU,W,5.0,4.0,9.0,19-15,1.0,up 0.5,Muñoz,Hader,None,2:55,D,36280.0,1.11,2,,SEA,2024
"Monday, May 6",SEA,@,MIN,L,1.0,3.0,9.0,19-16,2.0,0.5,Jax,Castillo,Thielbar,2:09,N,14384.0,1.14,-1,,SEA,2024
"Tuesday, May 7",SEA,@,MIN,W,10.0,6.0,9.0,20-16,2.0,0.5,Stanek,Alcala,None,3:01,N,14710.0,1.07,1,,SEA,2024
"Wednesday, May 8",SEA,@,MIN,L,3.0,6.0,9.0,20-17,2.0,1.0,Paddack,Kirby,Duran,2:27,N,15685.0,1.12,-1,,SEA,2024
"Thursday, May 9",SEA,@,MIN,L,1.0,11.0,9.0,20-18,2.0,1.5,López,Gilbert,None,2:39,D,22154.0,1.09,-2,,SEA,2024
"Friday, May 10",SEA,Home,OAK,W,8.0,1.0,9.0,21-18,2.0,0.5,Thornton,Blackburn,None,2:44,N,39743.0,1.12,1,,SEA,2024
"Saturday, May 11",SEA,Home,OAK,L,1.0,8.0,9.0,21-19,2.0,0.5,Estes,Miller,None,2:21,N,32398.0,1.15,-1,,SEA,2024
"Sunday, May 12",SEA,Home,OAK,W,8.0,4.0,9.0,22-19,1.0,up 0.5,Castillo,Wood,None,2:18,D,41609.0,1.15,1,,SEA,2024
"Monday, May 13",SEA,Home,KCR,W,6.0,2.0,9.0,23-19,1.0,up 1.5,Kirby,Singer,Muñoz,2:32,N,14984.0,1.14,2,,SEA,2024
"Tuesday, May 14",SEA,Home,KCR,L,2.0,4.0,9.0,23-20,1.0,up 1.5,Wacha,Gilbert,McArthur,2:31,N,20665.0,1.14,-1,,SEA,2024
"Wednesday, May 15",SEA,Home,KCR,W,4.0,2.0,9.0,24-20,1.0,up 1.5,Woo,Marsh,Muñoz,2:57,D,22233.0,1.09,1,,SEA,2024
"Friday, May 17",SEA,@,BAL,L,2.0,9.0,9.0,24-21,1.0,up 1.5,Means,Miller,None,2:31,N,38882.0,1.14,-1,,SEA,2024
"Saturday, May 18",SEA,@,BAL,W,4.0,3.0,9.0,25-21,1.0,up 1.5,Stanek,Cano,Muñoz,2:45,D,19286.0,1.10,1,,SEA,2024
"Sunday, May 19",SEA,@,BAL,L,3.0,6.0,9.0,25-22,1.0,up 1.5,Burnes,Kirby,Kimbrel,2:27,D,30494.0,1.12,-1,,SEA,2024
"Monday, May 20",SEA,@,NYY,W,5.0,4.0,9.0,26-22,1.0,up 2.0,Bazardo,Holmes,Muñoz,2:34,N,37590.0,1.07,1,,SEA,2024
"Tuesday, May 21",SEA,@,NYY,W,6.0,3.0,9.0,27-22,1.0,up 3.0,Woo,Schmidt,Muñoz,2:58,N,37257.0,1.14,2,,SEA,2024
"Wednesday, May 22",SEA,@,NYY,L,3.0,7.0,9.0,27-23,1.0,up 3.0,Cortés,Miller,None,2:43,N,40224.0,1.17,-1,,SEA,2024
"Thursday, May 23",SEA,@,NYY,L,0.0,5.0,9.0,27-24,1.0,up 3.0,Gil,Castillo,Holmes,2:43,D,43121.0,1.17,-2,,SEA,2024
"Friday, May 24",SEA,@,WSN,L,1.0,6.0,9.0,27-25,1.0,up 3.0,Gore,Kirby,None,2:07,N,23789.0,1.00,-3,,SEA,2024
"Saturday, May 25",SEA,@,WSN,L,1.0,3.0,9.0,27-26,1.0,up 3.0,Floro,Speier,Finnegan,2:21,D,30791.0,.94,-4,,SEA,2024
"Sunday, May 26",SEA,@,WSN,W,9.0,5.0,9.0,28-26,1.0,up 3.0,Voth,Floro,None,2:35,D,25935.0,.90,1,,SEA,2024
"Monday, May 27",SEA,Home,HOU,W,3.0,2.0,9.0,29-26,1.0,up 3.5,Miller,Valdez,Muñoz,2:30,N,23814.0,1.13,2,,SEA,2024
"Tuesday, May 28",SEA,Home,HOU,W,4.0,2.0,9.0,30-26,1.0,up 3.5,Saucedo,Pressly,Stanek,2:16,N,17701.0,1.12,3,,SEA,2024
"Wednesday, May 29",SEA,Home,HOU,W-wo,2.0,1.0,10.0,31-26,1.0,up 3.5,Baumann,Scott,None,2:40,N,25437.0,1.14,4,,SEA,2024
"Thursday, May 30",SEA,Home,HOU,L,0.0,4.0,9.0,31-27,1.0,up 3.0,Arrighetti,Gilbert,None,2:23,D,25527.0,1.15,-1,,SEA,2024
"Friday, May 31",SEA,Home,LAA,W,5.0,4.0,9.0,32-27,1.0,up 4.0,Stanek,Moore,Muñoz,2:32,N,40001.0,1.05,1,,SEA,2024
"Saturday, Jun 1",SEA,Home,LAA,W,9.0,0.0,9.0,33-27,1.0,up 4.0,Miller,Detmers,None,2:47,D,39932.0,1.08,2,,SEA,2024
"Sunday, Jun 2",SEA,Home,LAA,W,5.0,1.0,9.0,34-27,1.0,up 4.0,Castillo,Canning,None,2:39,D,35990.0,1.05,3,,SEA,2024
"Tuesday, Jun 4",SEA,@,OAK,W,4.0,3.0,9.0,35-27,1.0,up 5.5,Kirby,Spence,Saucedo,2:48,N,5624.0,1.10,4,,SEA,2024
"Wednesday, Jun 5",SEA,@,OAK,L,1.0,2.0,9.0,35-28,1.0,up 4.5,Estes,Gilbert,Miller,2:14,N,9735.0,1.07,-1,,SEA,2024
"Thursday, Jun 6",SEA,@,OAK,W,3.0,0.0,9.0,36-28,1.0,up 5.0,Woo,Sears,Stanek,2:35,D,6571.0,1.05,1,,SEA,2024
"Friday, Jun 7",SEA,@,KCR,L-wo,9.0,10.0,9.0,36-29,1.0,up 5.0,Anderson,Stanek,None,2:53,N,25178.0,1.13,-1,,SEA,2024
"Saturday, Jun 8",SEA,@,KCR,L,4.0,8.0,9.0,36-30,1.0,up 5.0,Marsh,Castillo,None,2:22,D,18351.0,1.16,-2,,SEA,2024
"Sunday, Jun 9",SEA,@,KCR,W,6.0,5.0,10.0,37-30,1.0,up 5.0,Baumann,McArthur,Saucedo,3:05,D,20926.0,1.12,1,,SEA,2024
"Monday, Jun 10",SEA,Home,CHW,W-wo,8.0,4.0,9.0,38-30,1.0,up 5.5,Stanek,Leasure,None,2:41,N,23027.0,1.01,2,,SEA,2024
"Tuesday, Jun 11",SEA,Home,CHW,W,4.0,3.0,9.0,39-30,1.0,up 6.5,Thornton,Brebbia,Stanek,2:32,N,20005.0,.96,3,,SEA,2024
"Wednesday, Jun 12",SEA,Home,CHW,W-wo,2.0,1.0,10.0,40-30,1.0,up 6.5,Thornton,Wilson,None,2:33,N,23312.0,.94,4,,SEA,2024
"Thursday, Jun 13",SEA,Home,CHW,L,2.0,3.0,10.0,40-31,1.0,up 5.5,Kopech,Muñoz,Banks,2:28,N,25567.0,.98,-1,,SEA,2024
"Friday, Jun 14",SEA,Home,TEX,W,3.0,2.0,9.0,41-31,1.0,up 6.5,Castillo,Heaney,Stanek,2:25,N,41814.0,1.26,1,,SEA,2024
"Saturday, Jun 15",SEA,Home,TEX,W,7.0,5.0,9.0,42-31,1.0,up 7.5,Kirby,Eovaldi,Stanek,2:46,D,43448.0,1.20,2,,SEA,2024
"Sunday, Jun 16",SEA,Home,TEX,W,5.0,0.0,9.0,43-31,1.0,up 8.5,Gilbert,Dunning,None,2:18,D,45584.0,1.15,3,,SEA,2024
"Tuesday, Jun 18",SEA,@,CLE,W,8.0,5.0,9.0,44-31,1.0,up10.0,Miller,McKenzie,Muñoz,3:15,N,25453.0,1.22,4,,SEA,2024
"Wednesday, Jun 19",SEA,@,CLE,L,0.0,8.0,9.0,44-32,1.0,up 9.0,Bibee,Woo,None,2:19,N,26107.0,1.19,-1,,SEA,2024
"Thursday, Jun 20",SEA,@,CLE,L,3.0,6.0,9.0,44-33,1.0,up 8.0,Allen,Castillo,Clase,2:26,D,24470.0,1.22,-2,,SEA,2024
"Friday, Jun 21",SEA,@,MIA,L-wo,2.0,3.0,10.0,44-34,1.0,up 7.0,Bender,Voth,None,2:29,N,11794.0,.99,-3,,SEA,2024
"Saturday, Jun 22",SEA,@,MIA,W,9.0,0.0,9.0,45-34,1.0,up 7.0,Gilbert,Anderson,None,2:24,D,13217.0,1.00,1,,SEA,2024
"Sunday, Jun 23",SEA,@,MIA,L,4.0,6.0,9.0,45-35,1.0,up 6.0,Puk,Miller,Scott,2:33,D,13540.0,1.02,-1,,SEA,2024
"Monday, Jun 24",SEA,@,TBR,L,3.0,4.0,9.0,45-36,1.0,up 5.5,Maton,Voth,Fairbanks,3:00,N,14482.0,1.02,-2,,SEA,2024
"Tuesday, Jun 25",SEA,@,TBR,L,3.0,11.0,9.0,45-37,1.0,up 4.5,Cleavinger,Castillo,None,2:42,N,14034.0,1.01,-3,,SEA,2024
"Wednesday, Jun 26",SEA,@,TBR,W,5.0,2.0,9.0,46-37,1.0,up 4.5,Kirby,Armstrong,Thornton,2:50,D,18286.0,1.00,1,,SEA,2024
"Friday, Jun 28",SEA,Home,MIN,W-wo,3.0,2.0,10.0,47-37,1.0,up 5.5,Stanek,Sands,None,2:38,N,44924.0,1.07,2,,SEA,2024
"Saturday, Jun 29",SEA,Home,MIN,L,1.0,5.0,9.0,47-38,1.0,up 4.5,López,Miller,None,2:48,N,35551.0,1.07,-1,,SEA,2024
"Sunday, Jun 30",SEA,Home,MIN,L,3.0,5.0,9.0,47-39,1.0,up 3.5,Sands,Stanek,Duran,2:48,D,33367.0,1.08,-2,,SEA,2024
"Tuesday, Jul 2",SEA,Home,BAL,L,0.0,2.0,9.0,47-40,1.0,up 3.0,Rodriguez,Kirby,Kimbrel,2:39,N,36173.0,1.12,-3,,SEA,2024
"Wednesday, Jul 3",SEA,Home,BAL,L,1.0,4.0,9.0,47-41,1.0,up 2.0,Kremer,Gilbert,Kimbrel,2:26,N,37998.0,1.06,-4,,SEA,2024
"Thursday, Jul 4",SEA,Home,BAL,W,7.0,3.0,9.0,48-41,1.0,up 2.0,Stanek,Baker,None,2:41,D,32347.0,1.03,1,,SEA,2024
"Friday, Jul 5",SEA,Home,TOR,W,2.0,1.0,9.0,49-41,1.0,up 2.0,Castillo,Gausman,Muñoz,2:27,N,34493.0,1.02,2,,SEA,2024
"Saturday, Jul 6",SEA,Home,TOR,L,4.0,5.0,9.0,49-42,1.0,up 2.0,Rodríguez,Hancock,Green,2:53,D,38264.0,1.09,-1,,SEA,2024
"Sunday, Jul 7",SEA,Home,TOR,L,4.0,5.0,10.0,49-43,1.0,up 2.0,Green,Snider,Cabrera,3:22,D,34885.0,1.06,-2,,SEA,2024
"Tuesday, Jul 9",SEA,@,SDP,W,8.0,3.0,9.0,50-43,1.0,up 2.0,Gilbert,Mazur,None,2:35,N,43123.0,1.01,1,,SEA,2024
"Wednesday, Jul 10",SEA,@,SDP,W,2.0,0.0,9.0,51-43,1.0,up 2.0,Miller,King,Muñoz,2:38,D,39611.0,1.08,2,,SEA,2024
"Thursday, Jul 11",SEA,@,LAA,W,11.0,0.0,9.0,52-43,1.0,up 2.0,Castillo,Kochanowicz,None,2:30,N,26747.0,1.08,3,,SEA,2024
"Friday, Jul 12",SEA,@,LAA,L-wo,5.0,6.0,10.0,52-44,1.0,up 1.0,Crouse,Voth,None,2:48,N,31243.0,1.18,-1,,SEA,2024
"Saturday, Jul 13",SEA,@,LAA,L,1.0,2.0,9.0,52-45,1.0,up 1.0,Soriano,Kirby,Estévez,2:14,N,43273.0,1.21,-2,,SEA,2024
"Sunday, Jul 14",SEA,@,LAA,L,2.0,3.0,9.0,52-46,1.0,up 1.0,Crouse,Voth,Contreras,2:37,D,26015.0,1.14,-3,,SEA,2024
"Friday, Jul 19",SEA,Home,HOU,L,0.0,3.0,9.0,52-47,1.0,Tied,Brown,Castillo,Hader,2:17,N,40948.0,1.53,-4,,SEA,2024
"Saturday, Jul 20",SEA,Home,HOU,L,2.0,4.0,9.0,52-48,2.0,1.0,Scott,Stanek,Hader,2:44,N,38017.0,1.54,-5,,SEA,2024
"Sunday, Jul 21",SEA,Home,HOU,W,6.0,4.0,9.0,53-48,1.0,Tied,Woo,Blanco,Muñoz,2:35,D,35038.0,1.54,1,,SEA,2024
"Monday, Jul 22",SEA,Home,LAA,L,1.0,3.0,9.0,53-49,1.0,Tied,García,Thornton,Estévez,2:38,N,22528.0,1.14,-1,,SEA,2024
"Tuesday, Jul 23",SEA,Home,LAA,L,1.0,5.0,9.0,53-50,1.0,Tied,Soriano,Gilbert,None,2:13,N,26496.0,1.12,-2,,SEA,2024
"Wednesday, Jul 24",SEA,Home,LAA,L,1.0,2.0,9.0,53-51,2.0,1.0,Crouse,Santos,Estévez,2:50,D,39953.0,1.07,-3,,SEA,2024
"Friday, Jul 26",SEA,@,CHW,W,10.0,0.0,9.0,54-51,2.0,1.0,Kirby,Thorpe,None,2:27,N,20170.0,.99,1,,SEA,2024
"Saturday, Jul 27",SEA,@,CHW,W,6.0,3.0,9.0,55-51,2.0,1.0,Snider,Fedde,Muñoz,2:58,N,21037.0,1.04,2,,SEA,2024
"Sunday, Jul 28",SEA,@,CHW,W,6.0,3.0,9.0,56-51,1.0,Tied,Miller,Crochet,Muñoz,2:32,D,17100.0,1.14,3,,SEA,2024
"Monday, Jul 29",SEA,@,BOS,L,7.0,14.0,9.0,56-52,1.0,Tied,Pivetta,Gilbert,None,2:47,N,35007.0,1.24,-1,,SEA,2024
"Tuesday, Jul 30",SEA,@,BOS,W,10.0,6.0,9.0,57-52,1.0,up 1.0,Castillo,Paxton,None,2:49,N,36592.0,1.18,1,,SEA,2024
"Wednesday, Jul 31",SEA,@,BOS,L-wo,2.0,3.0,10.0,57-53,1.0,Tied,Kelly,Díaz,None,3:11,D,34643.0,1.16,-1,,SEA,2024
"Friday, Aug 2",SEA,Home,PHI,W,10.0,2.0,9.0,58-53,1.0,Tied,Woo,Phillips,None,2:31,N,40739.0,1.04,1,,SEA,2024
"Saturday, Aug 3",SEA,Home,PHI,W-wo,6.0,5.0,10.0,59-53,1.0,up 1.0,Snider,Estévez,None,3:17,N,36629.0,1.07,2,,SEA,2024
"Sunday, Aug 4",SEA,Home,PHI,L,0.0,6.0,9.0,59-54,1.0,up 1.0,Wheeler,Gilbert,None,2:35,D,39588.0,1.05,-1,,SEA,2024
"Tuesday, Aug 6",SEA,Home,DET,L,2.0,4.0,9.0,59-55,1.0,up 0.5,Montero,Castillo,Holton,2:30,N,27119.0,1.02,-2,,SEA,2024
"Wednesday, Aug 7",SEA,Home,DET,L,2.0,6.0,9.0,59-56,2.0,0.5,Skubal,Kirby,None,2:33,N,26033.0,1.04,-3,,SEA,2024
"Thursday, Aug 8",SEA,Home,DET,W-wo,4.0,3.0,9.0,60-56,1.0,Tied,Chargois,Vest,None,2:20,N,27927.0,1.00,1,,SEA,2024
"Friday, Aug 9",SEA,Home,NYM,W,6.0,0.0,9.0,61-56,1.0,Tied,Miller,Quintana,None,2:31,N,34889.0,1.05,2,,SEA,2024
"Saturday, Aug 10",SEA,Home,NYM,W,4.0,0.0,9.0,62-56,1.0,Tied,Gilbert,Manaea,None,2:28,N,31407.0,1.09,3,,SEA,2024
"Sunday, Aug 11",SEA,Home,NYM,W,12.0,1.0,9.0,63-56,1.0,Tied,Castillo,Severino,None,2:41,D,35460.0,1.15,4,,SEA,2024
"Tuesday, Aug 13",SEA,@,DET,L,1.0,15.0,9.0,63-57,2.0,1.5,Skubal,Kirby,Wentz,2:28,N,20170.0,1.17,-1,,SEA,2024
"Wednesday, Aug 14",SEA,@,DET,L-wo,2.0,3.0,10.0,63-58,2.0,2.5,Holton,Snider,None,2:58,N,18714.0,1.14,-2,,SEA,2024
"Thursday, Aug 15",SEA,@,DET,L,1.0,2.0,9.0,63-59,2.0,3.0,Miller,Muñoz,Foley,2:24,D,20429.0,1.10,-3,,SEA,2024
"Friday, Aug 16",SEA,@,PIT,L,3.0,5.0,9.0,63-60,2.0,3.0,Skenes,Gilbert,Bednar,2:39,N,27058.0,1.00,-4,,SEA,2024
"Saturday, Aug 17",SEA,@,PIT,L,2.0,7.0,9.0,63-61,2.0,4.0,Falter,Castillo,Bednar,2:48,D,23326.0,.91,-5,,SEA,2024
"Sunday, Aug 18",SEA,@,PIT,W,10.0,3.0,9.0,64-61,2.0,4.0,Kirby,Woodford,None,2:46,D,24903.0,.79,1,,SEA,2024
"Monday, Aug 19",SEA,@,LAD,L,0.0,3.0,9.0,64-62,2.0,5.0,Stone,Woo,Phillips,2:15,N,51348.0,.84,-1,,SEA,2024
"Tuesday, Aug 20",SEA,@,LAD,L,3.0,6.0,9.0,64-63,2.0,5.0,Kelly,Muñoz,Hudson,3:11,N,48395.0,.76,-2,,SEA,2024
"Wednesday, Aug 21",SEA,@,LAD,L,4.0,8.0,9.0,64-64,2.0,5.0,Flaherty,Gilbert,None,2:47,N,45295.0,.71,-3,,SEA,2024
"Friday, Aug 23",SEA,Home,SFG,W-wo,6.0,5.0,10.0,65-64,2.0,4.5,Snider,Miller,None,3:05,N,38762.0,.57,1,,SEA,2024
"Saturday, Aug 24",SEA,Home,SFG,L,3.0,4.0,9.0,65-65,2.0,4.5,Bivens,Kirby,Walker,3:04,D,38027.0,.71,-1,,SEA,2024
"Sunday, Aug 25",SEA,Home,SFG,W,4.0,3.0,9.0,66-65,2.0,4.5,Woo,Hjelle,Muñoz,2:39,D,35062.0,.73,1,,SEA,2024
"Monday, Aug 26",SEA,Home,TBR,W,5.0,1.0,9.0,67-65,2.0,3.5,Miller,Pepiot,None,2:10,N,29755.0,.72,2,,SEA,2024
"Tuesday, Aug 27",SEA,Home,TBR,L,2.0,3.0,9.0,67-66,2.0,3.5,Uceta,Chargois,Rodríguez,2:36,N,26153.0,.86,-1,,SEA,2024
"Wednesday, Aug 28",SEA,Home,TBR,W,6.0,2.0,9.0,68-66,2.0,3.5,Castillo,Alexander,None,2:18,D,35131.0,.81,1,,SEA,2024
"Friday, Aug 30",SEA,@,LAA,W,9.0,5.0,9.0,69-66,2.0,4.0,Kirby,Aldegheri,None,2:54,N,34435.0,.81,2,,SEA,2024
"Saturday, Aug 31",SEA,@,LAA,L-wo,4.0,5.0,9.0,69-67,2.0,5.0,Joyce,Muñoz,None,2:36,N,34253.0,.90,-1,,SEA,2024
"Sunday, Sep 1",SEA,@,LAA,L,2.0,3.0,9.0,69-68,2.0,6.0,Dana,Miller,Joyce,2:36,D,39370.0,.75,-2,,SEA,2024
"Monday, Sep 2",SEA,@,OAK,L-wo,4.0,5.0,9.0,69-69,2.0,6.0,Ferguson,Voth,None,2:40,D,12167.0,.56,-3,,SEA,2024
"Tuesday, Sep 3",SEA,@,OAK,L-wo,2.0,3.0,9.0,69-70,2.0,6.5,Harris,Thornton,None,2:15,N,3924.0,.52,-4,,SEA,2024
"Wednesday, Sep 4",SEA,@,OAK,W,16.0,3.0,9.0,70-70,2.0,5.5,Kirby,Sears,None,2:47,N,4390.0,.46,1,,SEA,2024
"Thursday, Sep 5",SEA,@,OAK,W,6.0,4.0,9.0,71-70,2.0,4.5,Woo,Estes,None,2:51,D,5581.0,.62,2,,SEA,2024
"Friday, Sep 6",SEA,@,STL,W,6.0,1.0,9.0,72-70,2.0,4.5,Miller,Fedde,None,2:52,N,37476.0,.79,3,,SEA,2024
"Saturday, Sep 7",SEA,@,STL,L,0.0,2.0,9.0,72-71,2.0,5.5,Kittredge,Gilbert,Helsley,2:25,N,38532.0,.83,-1,,SEA,2024
"Sunday, Sep 8",SEA,@,STL,W,10.0,4.0,9.0,73-71,2.0,4.5,Thornton,Mikolas,None,2:51,D,41302.0,.63,1,,SEA,2024
"Tuesday, Sep 10",SEA,Home,SDP,L,3.0,7.0,9.0,73-72,2.0,4.5,Darvish,Kirby,Suarez,2:57,N,25012.0,.89,-1,,SEA,2024
"Wednesday, Sep 11",SEA,Home,SDP,W,5.0,2.0,9.0,74-72,2.0,3.5,Woo,King,Muñoz,2:32,N,21129.0,.78,1,,SEA,2024
"Thursday, Sep 12",SEA,Home,TEX,L,4.0,5.0,9.0,74-73,2.0,4.5,Festa,Snider,Yates,2:49,N,22212.0,.99,-1,,SEA,2024
"Friday, Sep 13",SEA,Home,TEX,W,5.0,4.0,9.0,75-73,2.0,4.5,Chargois,Robertson,Muñoz,2:41,N,32996.0,.70,1,,SEA,2024
"Saturday, Sep 14",SEA,Home,TEX,W-wo,5.0,4.0,9.0,76-73,2.0,4.5,Muñoz,Leclerc,None,2:42,N,33629.0,.78,2,,SEA,2024
"Sunday, Sep 15",SEA,Home,TEX,W,7.0,0.0,9.0,77-73,2.0,4.5,Kirby,Heaney,None,2:17,D,36137.0,.92,3,,SEA,2024
"Tuesday, Sep 17",SEA,Home,NYY,L,2.0,11.0,9.0,77-74,2.0,5.0,Gil,Woo,Stroman,3:02,N,31668.0,1.08,-1,,SEA,2024
"Wednesday, Sep 18",SEA,Home,NYY,L,1.0,2.0,10.0,77-75,2.0,5.0,Weaver,Snider,Hamilton,3:06,N,31674.0,.57,-2,,SEA,2024
"Thursday, Sep 19",SEA,Home,NYY,W,3.0,2.0,9.0,78-75,2.0,5.0,Gilbert,Schmidt,Muñoz,2:42,D,34255.0,.44,1,,SEA,2024
"Friday, Sep 20",SEA,@,TEX,W,8.0,2.0,9.0,79-75,2.0,5.0,Kirby,Leiter,None,2:44,N,33387.0,.60,2,,SEA,2024
"Saturday, Sep 21",SEA,@,TEX,W,8.0,4.0,9.0,80-75,2.0,5.0,Hancock,Chafin,None,3:26,N,39929.0,.80,3,,SEA,2024
"Sunday, Sep 22",SEA,@,TEX,L-wo,5.0,6.0,9.0,80-76,2.0,5.0,Yates,Muñoz,None,2:28,D,39882.0,1.08,-1,,SEA,2024
"Monday, Sep 23",SEA,@,HOU,W,6.0,1.0,9.0,81-76,2.0,4.0,Miller,Brown,None,2:39,N,34554.0,.94,1,,SEA,2024
"Tuesday, Sep 24",SEA,@,HOU,L,3.0,4.0,9.0,81-77,2.0,5.0,Valdez,Gilbert,Hader,2:26,N,38195.0,1.60,-1,,SEA,2024
"Wednesday, Sep 25",SEA,@,HOU,W,8.0,1.0,9.0,82-77,2.0,4.0,Kirby,Kikuchi,None,2:45,D,32219.0,.43,1,,SEA,2024
"Friday, Sep 27",SEA,Home,OAK,W,2.0,0.0,9.0,83-77,2.0,4.0,Woo,Sears,Taylor,2:26,N,41429.0,.00,2,,SEA,2024
"Saturday, Sep 28",SEA,Home,OAK,W-wo,7.0,6.0,10.0,84-77,2.0,4.0,Bazardo,Alexander,None,2:57,N,33007.0,.00,3,,SEA,2024
"Sunday, Sep 29",SEA,Home,OAK,W,6.0,4.0,9.0,85-77,2.0,3.5,Gilbert,Spence,None,2:29,D,42177.0,.00,4,,SEA,2024
"Thursday, Mar 28",STL,@,LAD,L,1.0,7.0,9.0,0-1,4.0,1.0,Glasnow,Mikolas,Yarbrough,2:23,D,52667.0,.94,-1,,STL,2024
"Friday, Mar 29",STL,@,LAD,L,3.0,6.0,9.0,0-2,5.0,2.0,Miller,Thompson,Phillips,2:23,N,47524.0,.90,-2,,STL,2024
"Saturday, Mar 30",STL,@,LAD,W,6.0,5.0,10.0,1-2,4.0,2.0,Helsley,Hurt,Gallegos,3:17,N,45019.0,.85,1,,STL,2024
"Sunday, Mar 31",STL,@,LAD,L,4.0,5.0,9.0,1-3,5.0,3.0,Crismatt,King,Hudson,2:41,D,41014.0,.90,-1,,STL,2024
"Monday, Apr 1",STL,@,SDP,W,6.0,2.0,9.0,2-3,5.0,3.0,Gibson,Waldron,None,2:45,N,37566.0,.86,1,,STL,2024
"Tuesday, Apr 2",STL,@,SDP,W,5.0,2.0,9.0,3-3,5.0,2.5,Mikolas,Darvish,Helsley,2:23,N,43076.0,.90,2,,STL,2024
"Wednesday, Apr 3",STL,@,SDP,L,2.0,3.0,9.0,3-4,5.0,2.5,Musgrove,Thompson,Suarez,2:47,D,38835.0,.92,-1,,STL,2024
